date,time,tec
02-Apr-2015,12:00:00,65.52664
02-Apr-2015,14:00:00,54.42218622
02-Apr-2015,16:00:00,42.35824755
02-Apr-2015,18:00:00,35.26245378
02-Apr-2015,20:00:00,26.30030066
02-Apr-2015,22:00:00,19.31760689
03-Apr-2015,00:00:00,17.39778
03-Apr-2015,02:00:00,27.86485311
03-Apr-2015,04:00:00,53.57047112
03-Apr-2015,06:00:00,89.44926357
03-Apr-2015,08:00:00,97.37564423
03-Apr-2015,10:00:00,80.46205245
03-Apr-2015,12:00:00,63.47385867
03-Apr-2015,14:00:00,51.22923178
03-Apr-2015,16:00:00,38.46841378
03-Apr-2015,18:00:00,29.00353934
03-Apr-2015,20:00:00,23.25346755
03-Apr-2015,22:00:00,19.20604066
04-Apr-2015,00:00:00,16.32158689
04-Apr-2015,02:00:00,32.07327311
04-Apr-2015,04:00:00,51.90715178
04-Apr-2015,06:00:00,79.75665112
04-Apr-2015,08:00:00,92.43107046
04-Apr-2015,10:00:00,82.95771867
04-Apr-2015,12:00:00,68.90830556
04-Apr-2015,14:00:00,55.48839801
04-Apr-2015,16:00:00,37.59984622
04-Apr-2015,18:00:00,24.55358556
04-Apr-2015,20:00:00,22.76818
04-Apr-2015,22:00:00,18.50770622
05-Apr-2015,00:00:00,18.07168622
05-Apr-2015,02:00:00,30.90635934
05-Apr-2015,04:00:00,50.52806423
05-Apr-2015,06:00:00,73.86263867
05-Apr-2015,08:00:00,82.91412423
05-Apr-2015,10:00:00,78.64678556
05-Apr-2015,12:00:00,79.81197867
05-Apr-2015,14:00:00,62.30744622
05-Apr-2015,16:00:00,39.59968689
05-Apr-2015,18:00:00,30.66977444
05-Apr-2015,20:00:00,25.17382133
05-Apr-2015,22:00:00,19.70112066
06-Apr-2015,00:00:00,18.14359444
06-Apr-2015,02:00:00,28.40843378
06-Apr-2015,04:00:00,40.87949867
06-Apr-2015,06:00:00,58.89406357
06-Apr-2015,08:00:00,70.46435734
06-Apr-2015,10:00:00,67.94024556
06-Apr-2015,12:00:00,67.06516357
06-Apr-2015,14:00:00,49.81213046
06-Apr-2015,16:00:00,32.05379378
06-Apr-2015,18:00:00,22.45894
06-Apr-2015,20:00:00,19.47965378
06-Apr-2015,22:00:00,17.22901378
07-Apr-2015,00:00:00,15.64850066
07-Apr-2015,02:00:00,26.63332622
07-Apr-2015,04:00:00,38.27183178
07-Apr-2015,06:00:00,61.83291112
07-Apr-2015,08:00:00,70.65626556
07-Apr-2015,10:00:00,61.22520066
07-Apr-2015,12:00:00,53.65041178
07-Apr-2015,14:00:00,43.33491867
07-Apr-2015,16:00:00,36.28782
07-Apr-2015,18:00:00,28.18257378
07-Apr-2015,20:00:00,23.54031444
07-Apr-2015,22:00:00,19.06136066
08-Apr-2015,00:00:00,16.90240689
08-Apr-2015,02:00:00,27.23255934
08-Apr-2015,04:00:00,40.56482556
08-Apr-2015,06:00:00,59.13542423
08-Apr-2015,08:00:00,69.54866556
08-Apr-2015,10:00:00,64.18995934
08-Apr-2015,12:00:00,56.64099867
08-Apr-2015,14:00:00,45.60741112
08-Apr-2015,16:00:00,36.91232689
08-Apr-2015,18:00:00,29.24572
08-Apr-2015,20:00:00,23.23895378
08-Apr-2015,22:00:00,20.30461311
09-Apr-2015,00:00:00,16.85772689
09-Apr-2015,02:00:00,28.70857934
09-Apr-2015,04:00:00,46.86703178
09-Apr-2015,06:00:00,66.36759801
09-Apr-2015,08:00:00,84.99143046
09-Apr-2015,10:00:00,82.6194649
09-Apr-2015,12:00:00,70.81930556
09-Apr-2015,14:00:00,47.52729112
09-Apr-2015,16:00:00,31.24714556
09-Apr-2015,18:00:00,24.09515867
09-Apr-2015,20:00:00,18.75053378
09-Apr-2015,22:00:00,16.29998622
10-Apr-2015,00:00:00,17.08316
10-Apr-2015,02:00:00,33.76860689
10-Apr-2015,04:00:00,53.45021934
10-Apr-2015,06:00:00,65.87449046
10-Apr-2015,08:00:00,85.57916423
10-Apr-2015,10:00:00,76.8802849
10-Apr-2015,12:00:00,73.66044
10-Apr-2015,14:00:00,37.72228066
10-Apr-2015,16:00:00,24.54058
10-Apr-2015,18:00:00,21.09085245
10-Apr-2015,20:00:00,19.68150622
10-Apr-2015,22:00:00,18.00304
11-Apr-2015,00:00:00,19.10778689
11-Apr-2015,02:00:00,31.37619311
11-Apr-2015,04:00:00,44.73841311
11-Apr-2015,06:00:00,50.24851245
11-Apr-2015,08:00:00,51.22391112
11-Apr-2015,10:00:00,48.73041178
11-Apr-2015,12:00:00,47.94562556
11-Apr-2015,14:00:00,35.27550066
11-Apr-2015,16:00:00,25.48482133
11-Apr-2015,18:00:00,19.56162622
11-Apr-2015,20:00:00,18.01912689
11-Apr-2015,22:00:00,16.57147378
12-Apr-2015,00:00:00,16.22551378
12-Apr-2015,02:00:00,31.46490622
12-Apr-2015,04:00:00,40.16633178
12-Apr-2015,06:00:00,55.40002357
12-Apr-2015,08:00:00,70.20183046
12-Apr-2015,10:00:00,69.3402
12-Apr-2015,12:00:00,59.42080755
12-Apr-2015,14:00:00,46.84138
12-Apr-2015,16:00:00,30.56797934
12-Apr-2015,18:00:00,19.43769934
12-Apr-2015,20:00:00,16.35228
12-Apr-2015,22:00:00,14.66625311
13-Apr-2015,00:00:00,15.00012
13-Apr-2015,02:00:00,24.99636622
13-Apr-2015,04:00:00,35.74466622
13-Apr-2015,06:00:00,54.8862649
13-Apr-2015,08:00:00,81.64920846
13-Apr-2015,10:00:00,86.23387046
13-Apr-2015,12:00:00,74.36053245
13-Apr-2015,14:00:00,51.90157867
13-Apr-2015,16:00:00,30.59861934
13-Apr-2015,18:00:00,20.09209311
13-Apr-2015,20:00:00,17.33064
13-Apr-2015,22:00:00,16.37977378
14-Apr-2015,00:00:00,16.60551378
14-Apr-2015,02:00:00,30.96413934
14-Apr-2015,04:00:00,42.08945245
14-Apr-2015,06:00:00,64.51069112
14-Apr-2015,08:00:00,85.65721734
14-Apr-2015,10:00:00,90.52691734
14-Apr-2015,12:00:00,73.90814622
14-Apr-2015,14:00:00,58.00381245
14-Apr-2015,16:00:00,37.39211444
14-Apr-2015,18:00:00,29.97803934
14-Apr-2015,20:00:00,27.49566
14-Apr-2015,22:00:00,21.33813378
15-Apr-2015,00:00:00,20.24539378
15-Apr-2015,02:00:00,29.3138
15-Apr-2015,04:00:00,43.86442622
15-Apr-2015,06:00:00,65.63715245
15-Apr-2015,08:00:00,79.15404357
15-Apr-2015,10:00:00,78.81972423
15-Apr-2015,12:00:00,65.18961311
15-Apr-2015,14:00:00,54.22325801
15-Apr-2015,16:00:00,39.45323934
15-Apr-2015,18:00:00,33.65957311
15-Apr-2015,20:00:00,19.7926751
15-Apr-2015,22:00:00,19.33229378
16-Apr-2015,00:00:00,15.38169311
16-Apr-2015,02:00:00,28.16157311
16-Apr-2015,04:00:00,46.8901249
16-Apr-2015,06:00:00,74.60470357
16-Apr-2015,08:00:00,92.25498357
16-Apr-2015,10:00:00,93.8711449
16-Apr-2015,12:00:00,75.2533
16-Apr-2015,14:00:00,49.5367
16-Apr-2015,16:00:00,33.05646622
16-Apr-2015,18:00:00,26.92831178
16-Apr-2015,20:00:00,19.68117378
16-Apr-2015,22:00:00,16.18450689
17-Apr-2015,00:00:00,17.08394066
17-Apr-2015,02:00:00,32.26246
17-Apr-2015,04:00:00,46.36357112
17-Apr-2015,06:00:00,79.10014357
17-Apr-2015,08:00:00,99.10603668
17-Apr-2015,10:00:00,99.03219112
17-Apr-2015,12:00:00,76.38722
17-Apr-2015,14:00:00,55.56147245
